fruit bowl;N;;ms+-;fruit-bowls;;"Term generally applied to any bowl used to serve or display real or artifical fruit. Prefer ""compotes"" for bowls, usually set on a high footed stem and sometimes having a cover, used to serve fruit, compotes, nuts, or sweets.";;
cosmetic flask;N;;ms+-;;;Small flasks of glass, stone, or another material, designed to store cosmetics. Best known as works from ancient Egypt, elsewhere in the Middle East, Greece, and Rome. Usually distinguished from cosmetic tubes by having a foot.;;
pilgrim bottle;N;;ms+-;costrelspilgrim-bottles | pilgrim-flasks | pilgrim flasks | pilgrim's bottles;;Flattened, gourd-shaped bottles with one or two pairs of lugs at each side through which might be passed a strap whereby they could be slung over the shoulder.;;
acrolith;N;;ms+-;acrolithic | acrolithes;;Ancient Greek sculptures in which the extremities are made of stone and the torso is made of another material, usually wood.;;
stele;N;;ms+-;stela | stelai | stelae;;Upright stone slabs, plain or decorated, used as commemorative markers.;;
stele;N;;ms+-;stela | stelai | stelae;;Upright stone slabs, plain or decorated, used as commemorative markers.;;
stele;N;;ms+-;stela | stelai | stelae;;Upright stone slabs, plain or decorated, used as commemorative markers.;;
stele;N;;ms+-;stela | stelai | stelae;;Upright stone slabs, plain or decorated, used as commemorative markers.;;
scorebook;N;;ms+-;;;Books of sheets with preprinted columns and spaces, used to record the statistics of play in games. Use also for electronic versions of the same thing.;;
hypocephalus;N;;ms+-;;;Disc-shaped objects made from papyrus, stuccoed linen, bronze, gold, wood, clay or resin, placed by ancient Egyptians under the heads of the dead. The disc, which was inscribed with images, symbolized the eye of Ra or Horus, and was related to the idea of resurrection.;;
dolium;N;;ms+-;;;Large, spherical or cylinder-shaped earthenware vessels with wide necks used for the conservation or transportation of goods, such as wine, oil, or grain, during the Roman Empire.;;
trussing coffer;N;;ms+-;standards | traveling chests | traveling coffers | traveling trunks | travelling-chests | travelling chests | travelling coffers | travelling trunks;;"Wood boxes, often covered in leather and tooled in gilt or bound with iron, which were used as traveling trunks to store papers, valuables, and clothes; of a type made in the late Medieval period.";;
arming sword;N;;ms+-;;;General term for fighting swords carried by mounted knights attached to the belt, used for both cutting and thrusting.;;
liturgical brazier;N;;ms+-;;;Receptacles used in Roman Catholic services to burn the coals needed for censing, and to light the Paschal candle on Holy Saturday, usually on a tripod, or a three-footed stand of varying height. The brazier is typcially accompanied by liturgical tongs and a scoop.;;
liturgical brazier;N;;ms+-;;;Receptacles used in Roman Catholic services to burn the coals needed for censing, and to light the Paschal candle on Holy Saturday, usually on a tripod, or a three-footed stand of varying height. The brazier is typcially accompanied by liturgical tongs and a scoop.;;
liturgical brazier;N;;ms+-;;;Receptacles used in Roman Catholic services to burn the coals needed for censing, and to light the Paschal candle on Holy Saturday, usually on a tripod, or a three-footed stand of varying height. The brazier is typcially accompanied by liturgical tongs and a scoop.;;
liturgical brazier;N;;ms+-;;;Receptacles used in Roman Catholic services to burn the coals needed for censing, and to light the Paschal candle on Holy Saturday, usually on a tripod, or a three-footed stand of varying height. The brazier is typcially accompanied by liturgical tongs and a scoop.;;
ruler;N;;ms+-;;;"Straight-edged strips or cylinders of medium size, usually of wood, metal, plastic, or ivory and having demarcations to indicate units of measurement, used for measuring and for guiding a pen, pencil, or other marking-instrument in forming straight lines upon paper or another material. They are used in geometry, drafting, drawing, carpentry, building, interior design, crafts, and other disciplines. For very long bars or strips of wood or metal having straight and true edges and used for a variety of purposes, including cutting or establishing the evenness of surfaces, use ""straightedges.""";;
eaves gutter;N;;ms+-;eaves troughs;;Long shallow channels positioned under and paralleling the eaves of a building for the purpose of collecting and directing water from a roof.;;
watercraft component;N;;ms+-;;;Parts or components of watercraft.;;
well component;N;;ms+-;;;Parts or components of wells.;;
well component;N;;ms+-;;;Parts or components of wells.;;
cista;N;;ms+-;;;"Lidded, cylindrical containers decorated with engravings; found in graves of the 4th–3rd centuries BCE around the city of Praeneste (Palestrina). Used by the Etruscans to store toiletries and objects such as bronze mirrors, smaller vessels, and jewelry. Made of hammered bronze, cistae have low-profile domed lids with cast handles often in the shape of two or three human figures, feature engraved decoration derived from mythological subjects, and often stand on clawed feet. These are thought to be gifts both for the living and ceremonial offerings for the dead.";;
mold;N;;ms+-;casts;;"Hollow forms in which castings or pressings are made; used with many materials, including clay, metal, glass, and paper.";;
mold;N;;ms+-;casts;;"Hollow forms in which castings or pressings are made; used with many materials, including clay, metal, glass, and paper.";;
mold;N;;ms+-;casts;;"Hollow forms in which castings or pressings are made; used with many materials, including clay, metal, glass, and paper.";;
mold;N;;ms+-;casts;;"Hollow forms in which castings or pressings are made; used with many materials, including clay, metal, glass, and paper.";;
mold;N;;ms+-;casts;;"Hollow forms in which castings or pressings are made; used with many materials, including clay, metal, glass, and paper.";;
mold;N;;ms+-;casts;;"Hollow forms in which castings or pressings are made; used with many materials, including clay, metal, glass, and paper.";;
mold;N;;ms+-;casts;;"Hollow forms in which castings or pressings are made; used with many materials, including clay, metal, glass, and paper.";;
mold;N;;ms+-;casts;;"Hollow forms in which castings or pressings are made; used with many materials, including clay, metal, glass, and paper.";;
mold;N;;ms+-;casts;;"Hollow forms in which castings or pressings are made; used with many materials, including clay, metal, glass, and paper.";;
mold;N;;ms+-;casts;;"Hollow forms in which castings or pressings are made; used with many materials, including clay, metal, glass, and paper.";;
mold;N;;ms+-;casts;;"Hollow forms in which castings or pressings are made; used with many materials, including clay, metal, glass, and paper.";;
falcata;N;;ms+-;;;Thrusting weapons with a curved cutting edge, similar to the Greek kopis. Because of their shape, falcatas can deliver a blow with the force of an axe while keeping the cutting edge of a sword. Used on the Iberian Peninsula before the arrival of the Romans, who adopted the design later as the 'gladius hispanicus.';;
chiton;N;;ms+-;;;Tunics, short or long, and generally of linen, worn by men and women in ancient Greece.;;
kalathos;N;;ms+-;;;Ancient Greek wide-mouthed vessels with slightly flaring sides and sometimes a spout on one side near the base.;;
musical instrument;N;;ms+-;;;Sound-producing apparatuses whose primary function is to play music.;;
musical instrument;N;;ms+-;;;Sound-producing apparatuses whose primary function is to play music.;;
column krater;N;;ms+-;column craters | column-kraters | column-krater | Corinthian craters | Corinthian kraters;;Kraters with columnlike handles extending from the shoulders to the rim. The feet are echinus shaped. This vessel type was especially popular in black-figure.;;
sword belt;N;;ms+-;sword-belts;;Belts designed to carry a sword, generally worn around the waist or diagonally across the chest.;;
sword belt;N;;ms+-;sword-belts;;Belts designed to carry a sword, generally worn around the waist or diagonally across the chest.;;
sword belt;N;;ms+-;sword-belts;;Belts designed to carry a sword, generally worn around the waist or diagonally across the chest.;;
triumphal column;N;;ms+-;pillars of victory;;Columns or pillars erected to commemorate victories, usually military, or victors.;;
pencil sharpener;N;;ms+-;;;Equipment used to sharpen pencils against a cutting edge.;;
web member;N;;ms+-;;;In a truss, members which join the top and bottom chords.;;
drinking horn;N;;ms+-;;;Drinking vessels made of horn, especially those elaborately mounted in bronze or silver.;;
kothon;N;;ms+-;kothones;;"Small ancient Greek covered vessels with an inturned rim; they were used for cosmetics, oils, and perfumes.";;
rapier;N;;ms+-;;;Light swords with a long, narrow, double-edged blade and a hilt furnished with extensive protection for the hand, such as arms of the hilt and side rings, a shell guard, or a cup guard. Originally designed for both cutting and thrusting, they developed into purely thrusting swords and became the principal fencing weapons of the 16th and 17th centuries.;;
ceremonial sword;N;;ms+-;ritual sword | ritual swords | state sword | state swords;;Swords that play a part in public state or civic ceremonies or rituals, being variously worn, carried, or presented, as symbols of honor or power.;;
quill pen;N;;ms+-;quills;;Pens made from the shafts of wing feathers or quills of geese, swans, ravens, eagles, owls, hawks, turkeys, and other birds. The tubular quill holds a reservoir of ink and the end may be cut into a pen point with various types of tips. Until the perfection of the metal pen point, the quill pen had historically been the most frequently used instrument for applying liquid media to a drawing surface. The supple tip of the quill can be found in various degrees of stiffness, which permit a wide range of strokes from soft thin lines to bold broad lines.;;
psykter;N;;ms+-;;;Ancient Greek vessels used for cooling wine, having a body drawn in toward the base and set on a high pedestal or foot.;;
kalpis;N;;ms+-;hydriae type II;;Refers to a type of hydria featuring a neck forming a continuous curve with the body. This shape also features a smaller mouth and narrower neck than the shoulder hydria. It was the most common form of hydria for red-figure. Although the kalpis was introduced after the invention of red-figure, there are some red-figure kapides. Many kalpides were also made in bronze in addition to terracotta and, unlike the metal versions of other shapes, a good number survive.;;
scaraboid;N;;ms+-;scarabæoid;;A scaraboid is a seal, setting in a ring, or other object in the general shape of a scarab--that is a ovoid domed shape with a flat bottom--but lacking the details that identify it as the scarab insect. Scaraboids may be decorated with designs unrelated to the original insect.;;
scaraboid;N;;ms+-;scarabæoid;;A scaraboid is a seal, setting in a ring, or other object in the general shape of a scarab--that is a ovoid domed shape with a flat bottom--but lacking the details that identify it as the scarab insect. Scaraboids may be decorated with designs unrelated to the original insect.;;
scalpel;N;;ms+-;;;Small, thin-bladed, usually straight knives, sometimes with changeable blades, used for precise cutting or delicate removal of one material from another.;;
scalpel;N;;ms+-;;;Small, thin-bladed, usually straight knives, sometimes with changeable blades, used for precise cutting or delicate removal of one material from another.;;
scalpel;N;;ms+-;;;Small, thin-bladed, usually straight knives, sometimes with changeable blades, used for precise cutting or delicate removal of one material from another.;;
heating system;N;;ms+-;building heating systems | heating | heating plants | heating;;Assemblies of interrelated equipment designed to provide heat to buildings and other structures.;;
strigil;N;;ms+-;;;Instruments with a curved blade, used by ancient Greeks and Romans to scrape sweat and dirt from the skin after exercise or while bathing.;;
strigil;N;;ms+-;;;Instruments with a curved blade, used by ancient Greeks and Romans to scrape sweat and dirt from the skin after exercise or while bathing.;;
sponge;N;;ms+-;;;Cleaning pads made of natural sponge or other porous materials such as rubber or cellulose. Used generally for wiping surfaces or absorbing liquids.;;
kernos;N;;ms+-;;;Bronze Age terracotta or earthenware vessels with a series of smal cuplike forms attached, either clustered in the center or around the upper edge of a bowl. The receptacles probably contained foodstuffs of various kinds or perhaps of flowers, intended for ritual offerings. Although the kernos was used in widely disparate regions during the prehistoric period, particularly impressive examples have come to light in the Cyclades.;;
tintinnabulo;N;;ms+-;tintinnabulum;;Bells having a very particular ceremonial significance in ancient or Roman Catholic ceremonies. It may refer to a bell mounted on a pole and carried in procession or otherwise displayed, signifying a cathedral (seat of a bishop) and its link to the Pope. It derives from a medieval practice where a mounted bell was used in papal processions to alert passersby of the approach of the Pope. The term may also refer to a distinctive Etruscan or Roman carved or decorated ceremonial or funereal bell, or such a bell-shape depicted in two dimensions in a relief sculpture or wall painting.;;
pouch;N;;ms+-;pouch bags;;Small or moderate size bags for carrying small articles, often having drawstrings, a flap, or closure hardware.;;
hooks;N;;ms+-;;;Objects comprising a length of metal, wood, plastic or other material, bent back or otherwise fashioned with a sharp angle, often having a C-shape. Typically hooks form a part of something else, such as a pole, chain, or the like, adapted for catching hold, dragging, sustaining suspended objects, or another purpose.;;
hooks;N;;ms+-;;;Objects comprising a length of metal, wood, plastic or other material, bent back or otherwise fashioned with a sharp angle, often having a C-shape. Typically hooks form a part of something else, such as a pole, chain, or the like, adapted for catching hold, dragging, sustaining suspended objects, or another purpose.;;
hooks;N;;ms+-;;;Objects comprising a length of metal, wood, plastic or other material, bent back or otherwise fashioned with a sharp angle, often having a C-shape. Typically hooks form a part of something else, such as a pole, chain, or the like, adapted for catching hold, dragging, sustaining suspended objects, or another purpose.;;
louterion;N;;ms+-;louteria;;"Vessels probably used for carrying water for bathing or washing, since the name is presumably derived from the Greek word for bath. Louterion also seems to be the ancient name for a laver or washbasin on a pedestal. Today the name is more commonly, although uncertainly, applied to two additional shapes. The first is a large, broad basin featuring a spout and two upright handles. It is primarily an early black-figure shape and is relatively rare. The second shape is known in black- and red-figure but is also rare. It is similar to a lebes gamikos but differs in its spouted rim and high, upright flat handles with looped adjuncts. The latter shape may be connected to funerary rites; it may have held water for an offering to the dead or for the ceremonial bathing of the corpse.";;
flabellum;N;;ms+-;flabellums | liturgical fans;;Decorated fans in the form of a disk or other shape made from metal, leather, precious feathers, parchment, or silk, mounted on a pole or handle, and used to keep flies and other insects away from liturgical sacrifices. They were first used in pre-Christian sacrifices and were then taken up by the Early Christians. In the Christian church, they were specially designated to keep flies away from both the priests and the Eucharistic bread and wine during liturgical ceremonies, their use having been described in the 4th-century Apostolic Constitutions: 'Let two of the deacons, on each side of the altar, hold a fan, made up of thin membranes, or of the feathers of the peacock, or of fine cloth, and let them silently drive away the small animals that fly about, that they may not come near to the cups.' Use was continued in the Latin Church to about the 14th century, and in the Greek Church to the present day. Flabelli in the shape of a fan, later morphing into an umbrella or canopy, were also used historically to designate the ranks of bishops and princes in ceremonies. Two fans of this kind are used at the Vatican whenever the Pope is carried in state.;;
sack;N;;ms+-;;;"Large, flexible containers made from flax, hemp, another textile, or plastic, oblong in shape, open at one end, and used for storing, transporting, or carrying corn, flour, fruit, potatoes, wood, coal, or other such items. For containers or receptacles of leather, cloth, paper, or other flexible material capable of being closed at the mouth, use ""bags (general containers).""";;
weight;N;;ms+-;;;Objects that are specifically designed to be heavy in order to hold down or provide resistance. Examples include round disks designed to be used in lifting to improve physical strength, paperweights, sinkers used for fishing, and pieces of metal or ceramic sewn into a costume or drapery to weigh down a hem or sash.;;
cheekpiece;N;;ms+-;cheek-pieces | cheeks;;Side plates on many types of helmets that protect the cheeks and sometimes the ears or the chin.;;
dinos;N;;ms+-;;;"Used by modern scholars to refer to ancient Greek large, round-bottomed bowls that curve into a wide, open mouth, and that often stood on a stand. Metal vessels of this shape were probably used for cooking and those made of terracotta were used for mixing wine and date from the mid-seventh through the late fifth centuries BCE. They are distinguished from ""lebetes"" by their larger size. Ancient literary evidence suggests that the term was originally applied to drinking cups rather than bowls, and that such bowls were at that time called ""lebetes.""";;
wig;N;;ms+-;;;Head coverings of artificial hair knotted into a shaped net foundation.;;
throne;N;;ms+-;coronation chairs;;"Ceremonial chairs or seats occupied by a monarch, prelate, or other high dignitary, especially on state or other special occasions; usually placed upon a dais and covered with a canopy.";;
throne;N;;ms+-;coronation chairs;;"Ceremonial chairs or seats occupied by a monarch, prelate, or other high dignitary, especially on state or other special occasions; usually placed upon a dais and covered with a canopy.";;
halter;N;;ms+-;;;Ropes, cords, or straps used as harnesses to guide or restrain mount or pack animals.;;
halter;N;;ms+-;;;Ropes, cords, or straps used as harnesses to guide or restrain mount or pack animals.;;
halter;N;;ms+-;;;Ropes, cords, or straps used as harnesses to guide or restrain mount or pack animals.;;
carafe;N;;ms+-;;;Bottles for serving wine or water at the table.;;
plinth;N;;ms+-;;;"Rectangular or square supporting elements or lower blocks, as for columns, pilasters, or door framing; also solid monumental bases, often ornamented, used to support statues or memorials. For the bases of external walls or the platformlike base courses of buildings, use ""plinth courses.""";;
tile;N;;ms+-;;;Relatively small, flat objects, often rectangular, used to cover roofs, floors or walls, as game pieces, as lids, or for other purposes. Originally referred to such objects made of baked earth or earthenware, but modern usage includes such items made of other materials, including metal or plastic.;;
tile;N;;ms+-;;;Relatively small, flat objects, often rectangular, used to cover roofs, floors or walls, as game pieces, as lids, or for other purposes. Originally referred to such objects made of baked earth or earthenware, but modern usage includes such items made of other materials, including metal or plastic.;;
tile;N;;ms+-;;;Relatively small, flat objects, often rectangular, used to cover roofs, floors or walls, as game pieces, as lids, or for other purposes. Originally referred to such objects made of baked earth or earthenware, but modern usage includes such items made of other materials, including metal or plastic.;;
tile;N;;ms+-;;;Relatively small, flat objects, often rectangular, used to cover roofs, floors or walls, as game pieces, as lids, or for other purposes. Originally referred to such objects made of baked earth or earthenware, but modern usage includes such items made of other materials, including metal or plastic.;;
tile;N;;ms+-;;;Relatively small, flat objects, often rectangular, used to cover roofs, floors or walls, as game pieces, as lids, or for other purposes. Originally referred to such objects made of baked earth or earthenware, but modern usage includes such items made of other materials, including metal or plastic.;;
cone hip tile;N;;ms+-;cone tile;;"A tile that resembles a bonnet; used to cover the hip on a hip roof.";;
kylix;N;;ms+-;cylices;;Ancient Greek drinking vessels in the form of a broad, shallow bowl set on a high foot or pedestal with two upcurving handles.;;
kylix;N;;ms+-;cylices;;Ancient Greek drinking vessels in the form of a broad, shallow bowl set on a high foot or pedestal with two upcurving handles.;;
jamb;N;;ms+-;;;Vertical members at either side of doorframes, window frames, or the like.;;
mantle;N;;ms+-;;;General term for a form of outerwear of differing lengths and having some shaping.;;
canteen;N;;ms+-;;;"Flasklike vessels used to carry water or other liquids as by hikers or soldiers; typically made of metal and carried in a cloth jacket.";;
poker;N;;ms+-;;;Stiff straight metal rods, one end of which is fitted with or made into a handle, for poking or stirring a fire.;;
doorbell;N;;ms+-;door bells;;Bells, gongs, buzzers, or sets of chimes that ring inside a building when their control, usually a button located adjacent to an entrance, is activated.;;
sheath;N;;ms+-;;;Cases or coverings for the blade of a sword, dagger, or other instrument to which it fits closely.;;
beaker;N;;ms+-;;;Refers to many varieties of relatively large drinking vessels without handles, cylindrical or conical in shape, with a flat base in the form of an open cup or goblet. Specifically, in archaeology refers to the tall wide-mouthed vessels produced by the Bell Beaker culture and found in certain early Bronze Age graves.;;
pestle;N;;ms+-;;;Club-shaped instruments of a hard material with a round end used for crushing, pounding, or grinding herbs, spices, drugs, pigments, or other materials in a mortar, which is a cup-shaped receptacle.;;
pestle;N;;ms+-;;;Club-shaped instruments of a hard material with a round end used for crushing, pounding, or grinding herbs, spices, drugs, pigments, or other materials in a mortar, which is a cup-shaped receptacle.;;
pestle;N;;ms+-;;;Club-shaped instruments of a hard material with a round end used for crushing, pounding, or grinding herbs, spices, drugs, pigments, or other materials in a mortar, which is a cup-shaped receptacle.;;
pestle;N;;ms+-;;;Club-shaped instruments of a hard material with a round end used for crushing, pounding, or grinding herbs, spices, drugs, pigments, or other materials in a mortar, which is a cup-shaped receptacle.;;
pestle;N;;ms+-;;;Club-shaped instruments of a hard material with a round end used for crushing, pounding, or grinding herbs, spices, drugs, pigments, or other materials in a mortar, which is a cup-shaped receptacle.;;
screw;N;;ms+-;;;Cylindrical fasteners having a head with a slot or recess and helical or spiral threading, to be inserted by rotating, as with a screwdriver.;;
trivet;N;;ms+-;;;Stands, supports, or flat devices, usually with long or short feet, often three, but sometimes with none and which may also have a handle, used to elevate a vessel in a hearth while cooking or to protect a surface, as of a table or counter, from being damaged by the heat of a hot object, such as a cooking vessel or flatiron.;;
mug;N;;ms+-;;;Drinking vessels, often cylindrical, resting on a flat base without a stem and having a single handle and sometimes a lid.;;
mug;N;;ms+-;;;Drinking vessels, often cylindrical, resting on a flat base without a stem and having a single handle and sometimes a lid.;;
mug;N;;ms+-;;;Drinking vessels, often cylindrical, resting on a flat base without a stem and having a single handle and sometimes a lid.;;
grater;N;;ms+-;;;Any of various tools for grating, powdering or shredding food or other materials handled in a similar way, such as pressed blocks of tobacco or cosmetics.;;
Roman tile;N;;ms+-;;;A channel-shaped, tapered, single lap, roofing tile.;;
quiver;N;;ms+-;;;Deep containers made of metal, wood, or leather, used for holding and carrying arrows, typically worn slung across the back.;;
button;N;;ms+-;;;Disks, balls, or devices of other shape having holes or a shank by which they are sewn or secured to an article and that are used as fasteners by passing through a buttonhole or loop or a trimming.;;
hairband;N;;ms+-;hair bands;;"Bands or fillets used to confine the hair; worn for functional or decorative purposes.";;
support;N;;ms+-;;;Components that perform the action holding up or bearing the weight of something.;;
bead;N;;ms+-;;;Refers to small objects, of any shape or material, pierced so that they may be strung or hung or attached, as by sewing.;;
medal;N;;ms+-;;;"Small pieces of metal, usually gold, silver, or bronze and bearing a relief design on one or both sides and having a commemorative purpose; resembling a coin, but not used as a medium of exchange.";;
censer;N;;ms+-;thurible | thuribles | thuribula | thuribulum | turibula;;"Refers to containers with perforated covers used for burning incense in a ritual context, especially ecclesiastical; usually of metal or ceramic.";;
saucepan;N;;ms+-;sauce pans;;"Flat-bottomed, metal pans with a long, straight handle and a cover intended primarily for cooking. Also, pans with vertical, bulging, or ogee-shaped sides and often a pouring lip used, for example, for making sauces, melting butter, or the like; generally of brass or copper; sometimes of silver when intended primarily for use as a serving receptacle.";;
saucepan;N;;ms+-;sauce pans;;"Flat-bottomed, metal pans with a long, straight handle and a cover intended primarily for cooking. Also, pans with vertical, bulging, or ogee-shaped sides and often a pouring lip used, for example, for making sauces, melting butter, or the like; generally of brass or copper; sometimes of silver when intended primarily for use as a serving receptacle.";;
saucepan;N;;ms+-;sauce pans;;"Flat-bottomed, metal pans with a long, straight handle and a cover intended primarily for cooking. Also, pans with vertical, bulging, or ogee-shaped sides and often a pouring lip used, for example, for making sauces, melting butter, or the like; generally of brass or copper; sometimes of silver when intended primarily for use as a serving receptacle.";;
saucepan;N;;ms+-;sauce pans;;"Flat-bottomed, metal pans with a long, straight handle and a cover intended primarily for cooking. Also, pans with vertical, bulging, or ogee-shaped sides and often a pouring lip used, for example, for making sauces, melting butter, or the like; generally of brass or copper; sometimes of silver when intended primarily for use as a serving receptacle.";;
saucepan;N;;ms+-;sauce pans;;"Flat-bottomed, metal pans with a long, straight handle and a cover intended primarily for cooking. Also, pans with vertical, bulging, or ogee-shaped sides and often a pouring lip used, for example, for making sauces, melting butter, or the like; generally of brass or copper; sometimes of silver when intended primarily for use as a serving receptacle.";;
personal equipment;N;;ms+-;;;Equipment of various kinds intended for use by one person, including but not limited to equipment for the safety and comfort of the person.;;
stove;N;;ms+-;;;Portable or fixed apparatuses that furnish heat for warmth or cooking, commonly using coal, oil, gas, wood, or electricity as a source of power.;;
breastplate;N;;ms+-;breast bibs | breast plates;;Pieces of hardwood against which a workman presses his breast in operating a breast drill or similar tool.;;
breastplate;N;;ms+-;breast bibs | breast plates;;Pieces of hardwood against which a workman presses his breast in operating a breast drill or similar tool.;;
inkwell;N;;ms+-;inkpots;;"Small vessels for holding ink into which a pen can be dipped. For bottles in which ink is sold, see ""ink bottles.""";;
disk;N;;ms+-;;;Thin, flat, circular objects of any material.;;
disk;N;;ms+-;;;Thin, flat, circular objects of any material.;;
disk;N;;ms+-;;;Thin, flat, circular objects of any material.;;
basket;N;;ms+-;;;Containers made of twigs, rushes, thin strips of wood, or other flexible material woven together.;;
goblet;N;;ms+-;;;Drinking glasses with a large bowl, of various shapes, resting on a stemmed foot.;;
bowl;N;;ms+-;;;Rounded vessels that are generally wider than they are high, usually hemispherical or nearly so. A bowl may have a spreading base or foot ring and sometimes two handles or a cover. Distinguished from a cup, which is rather deep than wide.;;
bowl;N;;ms+-;;;Rounded vessels that are generally wider than they are high, usually hemispherical or nearly so. A bowl may have a spreading base or foot ring and sometimes two handles or a cover. Distinguished from a cup, which is rather deep than wide.;;
acroterion;N;;ms+-;acroterium | acroters;;The figures or ornaments at the lower angles or apex of a pediment, generally supported on plinths.;;
acroterion;N;;ms+-;acroterium | acroters;;The figures or ornaments at the lower angles or apex of a pediment, generally supported on plinths.;;
acroterion;N;;ms+-;acroterium | acroters;;The figures or ornaments at the lower angles or apex of a pediment, generally supported on plinths.;;
acroterion;N;;ms+-;acroterium | acroters;;The figures or ornaments at the lower angles or apex of a pediment, generally supported on plinths.;;
acroterion;N;;ms+-;acroterium | acroters;;The figures or ornaments at the lower angles or apex of a pediment, generally supported on plinths.;;
acroterion;N;;ms+-;acroterium | acroters;;The figures or ornaments at the lower angles or apex of a pediment, generally supported on plinths.;;
acroterion;N;;ms+-;acroterium | acroters;;The figures or ornaments at the lower angles or apex of a pediment, generally supported on plinths.;;
acroterion;N;;ms+-;acroterium | acroters;;The figures or ornaments at the lower angles or apex of a pediment, generally supported on plinths.;;
hoe;N;;ms+-;;;"Agricultural implements having a thin, flat blade usually set transversely at the end of a long handle; used for such activities as breaking up or loosening the surface of the ground, dislodging weeds, and covering plants with soil.";;
hoe;N;;ms+-;;;"Agricultural implements having a thin, flat blade usually set transversely at the end of a long handle; used for such activities as breaking up or loosening the surface of the ground, dislodging weeds, and covering plants with soil.";;
strip;N;;ms+-;;;Long, narrow pieces of rigid or flexible material, of generally uniform width.;;
spear;N;;ms+-;;;Simple staff weapons having a sharp-pointed head and no auxiliary blades or points, used both in warfare and hunting since ancient times in many cultures and regions. Various forms have been designed for thrusting or throwing or both.;;
spear;N;;ms+-;;;Simple staff weapons having a sharp-pointed head and no auxiliary blades or points, used both in warfare and hunting since ancient times in many cultures and regions. Various forms have been designed for thrusting or throwing or both.;;
spear;N;;ms+-;;;Simple staff weapons having a sharp-pointed head and no auxiliary blades or points, used both in warfare and hunting since ancient times in many cultures and regions. Various forms have been designed for thrusting or throwing or both.;;
spear;N;;ms+-;;;Simple staff weapons having a sharp-pointed head and no auxiliary blades or points, used both in warfare and hunting since ancient times in many cultures and regions. Various forms have been designed for thrusting or throwing or both.;;
spear;N;;ms+-;;;Simple staff weapons having a sharp-pointed head and no auxiliary blades or points, used both in warfare and hunting since ancient times in many cultures and regions. Various forms have been designed for thrusting or throwing or both.;;
ladle;N;;ms+-;;;Spoonlike utensils with a deep bowl and a relatively long handle used for lifting, conveying, or serving cream, soup, punch, or other liquid food.;;
ladle;N;;ms+-;;;Spoonlike utensils with a deep bowl and a relatively long handle used for lifting, conveying, or serving cream, soup, punch, or other liquid food.;;
ladle;N;;ms+-;;;Spoonlike utensils with a deep bowl and a relatively long handle used for lifting, conveying, or serving cream, soup, punch, or other liquid food.;;
vial;N;;ms+-;phial | phials;;Small or moderate-sized vessels mainly for medicinal and toilet preparations.;;
vial;N;;ms+-;phial | phials;;Small or moderate-sized vessels mainly for medicinal and toilet preparations.;;
spoon;N;;ms+-;;;Utensils consisting of a shallow bowl with a handle used for preparing, cooking, serving, or eating food.;;
frame;N;;ms+-;;;Cases or structures that surround or enclose such items as works of art, mirrors, or documents, serving as support or protection or to call attention, while leaving the items visible.;;
trunk;N;;ms+-;;;Rigid, boxlike containers, usually large and often reinforced, for packing clothing and other personal gear or articles for travel or storage.;;
bottle;N;;ms+-;;;"Vessels having a neck and mouth considerably narrower than the body, used for packaging and containing liquid and dry preparations. For vessels having wider necks and mouths, use ""jars.""";;
fish spear;N;;ms+-;fish-spears | fishing-spears;;"Spears designed to be used for catching small fish. For similar devices used specifically for hunting larger fish and whales, use ""harpoons.""";;
breastplate;N;;ms+-;breast bibs | breast plates;;Pieces of hardwood against which a workman presses his breast in operating a breast drill or similar tool.;;
breastplate;N;;ms+-;breast bibs | breast plates;;Pieces of hardwood against which a workman presses his breast in operating a breast drill or similar tool.;;
breastplate;N;;ms+-;breast bibs | breast plates;;Pieces of hardwood against which a workman presses his breast in operating a breast drill or similar tool.;;
breastplate;N;;ms+-;breast bibs | breast plates;;Pieces of hardwood against which a workman presses his breast in operating a breast drill or similar tool.;;
breastplate;N;;ms+-;breast bibs | breast plates;;Pieces of hardwood against which a workman presses his breast in operating a breast drill or similar tool.;;
chaplet;N;;ms+-;lesser rosary;;Refers to strings of beads or knots for counting prayers, one third of the length of a rosary.;;
aerophone;N;;ms+-;aerophonic instruments;;Sound devices that produce their sound by using the air itself as the primary vibrating agent.;;
vessel;N;;ms+-;;;"Containers designed to serve as receptacles for a liquid or other substance, usually those of circular section and made of some durable material; especially containers of this nature in domestic use, employed in connection with the preparation or serving of food or drink, and usually of a size suitable for carrying by hand.";;
vessel;N;;ms+-;;;"Containers designed to serve as receptacles for a liquid or other substance, usually those of circular section and made of some durable material; especially containers of this nature in domestic use, employed in connection with the preparation or serving of food or drink, and usually of a size suitable for carrying by hand.";;
vessel;N;;ms+-;;;"Containers designed to serve as receptacles for a liquid or other substance, usually those of circular section and made of some durable material; especially containers of this nature in domestic use, employed in connection with the preparation or serving of food or drink, and usually of a size suitable for carrying by hand.";;
vessel;N;;ms+-;;;"Containers designed to serve as receptacles for a liquid or other substance, usually those of circular section and made of some durable material; especially containers of this nature in domestic use, employed in connection with the preparation or serving of food or drink, and usually of a size suitable for carrying by hand.";;
